,house_name,house_located,house_room,house_area,house_price
618,星海名城一期五组团4居室-南卧,[南山区前海] 1号线(罗宝线)大新,4室1厅,7.26 ㎡,￥ 1990                                                        (每月)
619,景田南小区4居室-南卧,[福田区景田] 9号线景田,4室1厅,7 ㎡,￥ 1960                                                        (每月)
620,大塘垅小区4居室-南卧,[罗湖区地王] 9号线园岭,4室1厅,7 ㎡,￥ 1660                                                        (每月)
621,金碧世家4居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙华,4室1厅,10.5 ㎡,￥ 1460                                                        (每月)
622,凯丽花园4居室-南卧,[南山区科技园北] 1号线(罗宝线)深大,4室1厅,8.3 ㎡,￥ 2190                                                        (每月)
623,维富大厦5居室-南卧,[罗湖区布心] 3号线(龙岗线)水贝,5室1厅,8 ㎡,￥ 1590                                                        (每月)
624,新世界家园4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,8 ㎡,￥ 2160                                                        (每月)
625,新秀村北区3居室-南卧,[罗湖区新秀] 2号线(蛇口线)新秀,3室1厅,11.8 ㎡,￥ 1790                                                        (每月)
626,广博星海华庭4居室-东卧,[南山区蛇口] 2号线(蛇口线)湾厦,4室1厅,14.6 ㎡,￥ 2760                                                        (每月)
627,春华四季园二期5居室-南卧,[龙华区坂田] 5号线(环中线)五和,5室1厅,11 ㎡,￥ 1360                                                        (每月)
628,溪山5居室-北卧,[龙华区坂田] 4号线(龙华线)民乐,5室1厅,7.3 ㎡,￥ 1890                                                        (每月)
629,豪方现代豪园4居室-北卧,[南山区科技园北] 1号线(罗宝线)深大,4室1厅,13.8 ㎡,￥ 2890                                                        (每月)
630,紫薇花园4居室-南卧,[龙岗区龙岗中心城] 3号线(龙岗线)吉祥,4室1厅,12.7 ㎡,￥ 1260                                                        (每月)
631,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,11.4 ㎡,￥ 3890                                                        (每月)
632,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,9.1 ㎡,￥ 2690                                                        (每月)
633,金桃园大厦4居室-南卧,[南山区南头] 1号线(罗宝线)大新,4室1厅,15.32 ㎡,￥ 3260                                                        (每月)
634,贝丽花园4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)水贝,4室1厅,10.9 ㎡,￥ 2060                                                        (每月)
635,万科四季花城一期5居室-南卧,[龙岗区坂田] 5号线(环中线)五和,5室1厅,6 ㎡,￥ 1490                                                        (每月)
636,金梅花园4居室-南卧,[福田区梅林] 9号线下梅林,4室1厅,9.4 ㎡,￥ 1830                                                        (每月)
637,梅兴苑4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,9.9 ㎡,￥ 1830                                                        (每月)
638,中海锦城4居室-西卧,[龙华区龙华中心] 4号线(龙华线)上塘,4室1厅,9.8 ㎡,￥ 1860                                                        (每月)
639,景田西小区4居室-南卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,9.1 ㎡,￥ 1860                                                        (每月)
640,景鹏大厦4居室-北卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,12 ㎡,￥ 2490                                                        (每月)
641,雅福居4居室-南卧,[福田区香蜜湖] 2号线(蛇口线)安托山,4室1厅,8.9 ㎡,￥ 2360                                                        (每月)
642,桃花园(南山区)4居室-南卧,[南山区南头] 1号线(罗宝线)桃园,4室1厅,6.1 ㎡,￥ 1860                                                        (每月)
643,鼎太风华二期5居室-东卧,[南山区前海] 1号线(罗宝线)大新,5室1厅,19.3 ㎡,￥ 2560                                                        (每月)
644,阳光第五季4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,15.2 ㎡,￥ 2390                                                        (每月)
645,西岸观邸5居室-东南卧,[宝安区宝安中心] 1号线(罗宝线)新安,5室1厅,11.4 ㎡,￥ 2590                                                        (每月)
646,广物花园3居室-南卧,[南山区太古城] 2号线(蛇口线)湾厦,3室1厅,14.16 ㎡,￥ 2460                                                        (每月)
647,梅兴苑4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,11.3 ㎡,￥ 2090                                                        (每月)
648,布心花园一区4居室-南卧,[罗湖区布心] 5号线(环中线)太安,4室1厅,7.3 ㎡,￥ 1430                                                        (每月)
649,景田南小区4居室-南卧,[福田区景田] 9号线景田,4室1厅,8.1 ㎡,￥ 2160                                                        (每月)
650,港城华庭4居室-南卧,[福田区皇岗] 4号线(龙华线)福田口岸,4室1厅,5.9 ㎡,￥ 1830                                                        (每月)
651,天健现代城5居室-南卧,[龙岗区天安数码城龙岗],5室1厅,9.63 ㎡,￥ 1360                                                        (每月)
652,阳光荔景4居室-南卧,[南山区南头] 1号线(罗宝线)桃园,4室1厅,11 ㎡,￥ 2460                                                        (每月)
653,众冠西郡园5居室-南卧,[南山区西丽] 5号线(环中线)西丽,5室1厅,9.15 ㎡,￥ 1990                                                        (每月)
654,滢水山庄4居室-南卧,[龙华区坂田] 4号线(龙华线)白石龙,4室1厅,13.8 ㎡,￥ 2060                                                        (每月)
655,景贝北小区3居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,3室1厅,15.1 ㎡,￥ 2190                                                        (每月)
656,星河传奇一期5居室-南卧,[龙华区龙华中心] 4号线(龙华线)上塘,5室1厅,6.5 ㎡,￥ 1430                                                        (每月)
657,新洲苑5居室-南卧,[福田区新洲] 7号线沙尾,5室1厅,11.8 ㎡,￥ 2330                                                        (每月)
658,松坪村梅苑3居室-南卧,[南山区科技园北] 7号线珠光,3室1厅,9.8 ㎡,￥ 1890                                                        (每月)
659,佳兆业城市广场三期4居室-东卧,[龙岗区坂田],4室1厅,8.43 ㎡,￥ 1630                                                        (每月)
660,英达花园5居室-南卧,[罗湖区布心] 3号线(龙岗线)水贝,5室1厅,7 ㎡,￥ 1530                                                        (每月)
661,天威花园4居室-东卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,9.1 ㎡,￥ 2290                                                        (每月)
662,深业新岸线一期3居室-西卧,[宝安区宝安中心] 11号线宝安,3室1厅,15.6 ㎡,￥ 2890                                                        (每月)
663,万科城二期4居室-西卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,10.7 ㎡,￥ 1990                                                        (每月)
664,信义假日名城四期锦绣园4居室-北卧,[龙岗区布吉] 5号线(环中线)百鸽笼,4室1厅,10.6 ㎡,￥ 1960                                                        (每月)
665,港铁天颂5居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,12.6 ㎡,￥ 1760                                                        (每月)
666,建业小区北区4居室-南卧,[福田区车公庙] 7号线农林,4室1厅,10.9 ㎡,￥ 1960                                                        (每月)
667,大冲城市花园4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,11.4 ㎡,￥ 3690                                                        (每月)
668,都市名园5居室-南卧,[罗湖区地王] 9号线红岭南,5室1厅,7.6 ㎡,￥ 1790                                                        (每月)
669,前海花园4居室-南卧,[南山区前海] 1号线(罗宝线)大新,4室1厅,7.38 ㎡,￥ 1790                                                        (每月)
670,华彩花园6居室-南卧,[南山区花园城] 2号线(蛇口线)水湾,6室1厅,9.4 ㎡,￥ 2830                                                        (每月)
671,新世界家园4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,8.1 ㎡,￥ 2260                                                        (每月)
672,华联城市全景4居室-西卧,[宝安区新安] 5号线(环中线)洪浪北,4室1厅,10.1 ㎡,￥ 2660                                                        (每月)
673,春华四季园二期5居室-南卧,[龙华区坂田] 5号线(环中线)五和,5室1厅,14.2 ㎡,￥ 2090                                                        (每月)
674,港铁天颂5居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,14.5 ㎡,￥ 2090                                                        (每月)
675,广博星海华庭4居室-东卧,[南山区蛇口] 2号线(蛇口线)湾厦,4室1厅,11.3 ㎡,￥ 2560                                                        (每月)
676,麒麟花园4居室-东南卧,[南山区科技园南] 1号线(罗宝线)桃园,4室1厅,12.6 ㎡,￥ 3090                                                        (每月)
677,麒麟花园3居室-北卧,[南山区科技园南] 1号线(罗宝线)桃园,3室1厅,12.8 ㎡,￥ 3090                                                        (每月)
678,百合星城一期3居室-北卧,[龙岗区布吉] 3号线(龙岗线)布吉,3室1厅,6.2 ㎡,￥ 1790                                                        (每月)
679,华新村5居室-南卧,[福田区华强北] 3号线(龙岗线)华新,5室1厅,13.9 ㎡,￥ 2160                                                        (每月)
680,银海苑4居室-北卧,[福田区梅林] 9号线孖岭,4室1厅,8.9 ㎡,￥ 2190                                                        (每月)
681,华茂苑4居室-东南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,14.1 ㎡,￥ 2790                                                        (每月)
682,万科四季花城一期3居室-东卧,[龙岗区坂田] 5号线(环中线)五和,3室1厅,13.5 ㎡,￥ 1790                                                        (每月)
683,京基东方华都3居室-南卧,[罗湖区东门] 3号线(龙岗线)翠竹,3室1厅,10.5 ㎡,￥ 2160                                                        (每月)
684,景贝南小区3居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,3室1厅,10.5 ㎡,￥ 1790                                                        (每月)
685,福宇轩4居室-南卧,[福田区车公庙] 7号线沙尾,4室1厅,11 ㎡,￥ 2990                                                        (每月)
686,城市印象4居室-南卧,[南山区海雅] 11号线后海,4室1厅,6.7 ㎡,￥ 2260                                                        (每月)
687,华茂苑4居室-南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,11.3 ㎡,￥ 2130                                                        (每月)
688,山水情家园4居室-南卧,[南山区前海] 11号线南山,4室1厅,8.3 ㎡,￥ 1890                                                        (每月)
689,长安花园4居室-西北卧,[福田区百花] 7号线黄木岗,4室1厅,10.3 ㎡,￥ 2390                                                        (每月)
690,华联花园4居室-南卧,[南山区桂庙] 11号线南山,4室1厅,8 ㎡,￥ 1860                                                        (每月)
691,颐林雅院5居室-南卧,[福田区梅林] 4号线(龙华线)上梅林,5室1厅,约16.6 ㎡,￥ 3690                                                        (每月)
692,梅林二村4居室-北卧,[福田区梅林] 9号线下梅林,4室1厅,9.7 ㎡,￥ 1860                                                        (每月)
693,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,10.9 ㎡,￥ 3690                                                        (每月)
694,福民新村4居室-南卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,11.8 ㎡,￥ 1930                                                        (每月)
695,园岭新村4居室-南卧,[福田区园岭] 3号线(龙岗线)红岭,4室1厅,6.5 ㎡,￥ 1660                                                        (每月)
696,景贝南小区4居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,4室1厅,13.3 ㎡,￥ 1790                                                        (每月)
697,滢水山庄二区4居室-南卧,[龙华区坂田] 4号线(龙华线)民乐,4室1厅,9.9 ㎡,￥ 1890                                                        (每月)
698,万科四季花城七期4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,14.9 ㎡,￥ 1890                                                        (每月)
699,汇宾广场4居室-东卧,[南山区南油] 11号线南山,4室1厅,10 ㎡,￥ 2430                                                        (每月)
700,景贝北小区3居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,3室1厅,11 ㎡,￥ 1830                                                        (每月)
701,鸿新花园3居室-南卧,[福田区车公庙] 2号线(蛇口线)安托山,3室1厅,14 ㎡,￥ 2130                                                        (每月)
702,汇龙花园3居室-南卧,[福田区梅林] 4号线(龙华线)上梅林,3室1厅,12.2 ㎡,￥ 2430                                                        (每月)
703,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.76 ㎡,￥ 1690                                                        (每月)
704,源兴居4居室-南卧,[罗湖区洪湖] 7号线洪湖,4室1厅,7.3 ㎡,￥ 1630                                                        (每月)
705,万科城三期5居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,5室1厅,11.1 ㎡,￥ 1790                                                        (每月)
706,金海丽名居5居室-南卧,[福田区上下沙] 7号线沙尾,5室1厅,6.8 ㎡,￥ 1790                                                        (每月)
707,万科第五园八期4居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,11.5 ㎡,￥ 2090                                                        (每月)
708,云海天城3居室-西卧,[南山区南油] 2号线(蛇口线)登良,3室1厅,14.4 ㎡,￥ 2760                                                        (每月)
709,福民新村4居室-南卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,6.6 ㎡,￥ 1730                                                        (每月)
710,华茂苑4居室-南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,9.6 ㎡,￥ 1960                                                        (每月)
711,景田西小区4居室-南卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,9.1 ㎡,￥ 1990                                                        (每月)
712,梅兴苑4居室-北卧,[福田区梅林] 9号线梅村,4室1厅,12.7 ㎡,￥ 2330                                                        (每月)
713,万科城一期3居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,3室1厅,13.3 ㎡,￥ 2090                                                        (每月)
714,春华四季园二期5居室-南卧,[龙华区坂田] 5号线(环中线)五和,5室1厅,13.2 ㎡,￥ 2090                                                        (每月)
715,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,11.6 ㎡,￥ 3790                                                        (每月)
716,深业新岸线二期5居室-东卧,[宝安区宝安中心] 1号线(罗宝线)宝体,5室1厅,8 ㎡,￥ 2060                                                        (每月)
717,贝丽花园4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)水贝,4室1厅,7.2 ㎡,￥ 1590                                                        (每月)
718,佳兆业上品雅园4居室-北卧,[龙岗区坂田] 5号线(环中线)杨美,4室1厅,8 ㎡,￥ 1630                                                        (每月)
719,世纪春城一期4居室-东卧,[龙华区民治] 5号线(环中线)民治,4室1厅,10.2 ㎡,￥ 1730                                                        (每月)
720,先科花园3居室-南卧,[福田区梅林] 4号线(龙华线)莲花北,3室1厅,11.6 ㎡,￥ 2360                                                        (每月)
721,海月花园三期6居室-南卧,[南山区太古城] 2号线(蛇口线)海月,6室1厅,13.1 ㎡,￥ 2660                                                        (每月)
722,海月花园三期6居室-南卧,[南山区太古城] 2号线(蛇口线)海月,6室1厅,13.7 ㎡,￥ 2630                                                        (每月)
723,新安湖花园4居室-东卧,[宝安区翻身] 5号线(环中线)灵芝,4室1厅,12.2 ㎡,￥ 1760                                                        (每月)
724,花果山小区3居室-南卧,[南山区花园城] 2号线(蛇口线)水湾,3室1厅,11.6 ㎡,￥ 2160                                                        (每月)
725,海韵嘉园3居室-北卧,[南山区半岛] 2号线(蛇口线)东角头,3室1厅,14.6 ㎡,￥ 2890                                                        (每月)
726,景贝北小区3居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,3室1厅,9.7 ㎡,￥ 1790                                                        (每月)
727,颐林雅院5居室-南卧,[福田区梅林] 9号线上梅林,5室1厅,约10.4 ㎡,￥ 2290                                                        (每月)
728,华润城润府一期5居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,5室1厅,6.4 ㎡,￥ 2090                                                        (每月)
729,鹏城花园3居室-南卧,[罗湖区布心] 5号线(环中线)布心,3室1厅,7.15 ㎡,￥ 1490                                                        (每月)
730,西岸观邸5居室-东南卧,[宝安区宝安中心] 1号线(罗宝线)新安,5室1厅,7.3 ㎡,￥ 2360                                                        (每月)
731,恒星园4居室-北卧,[福田区香蜜湖东] 2号线(蛇口线)香蜜,4室1厅,15 ㎡,￥ 2960                                                        (每月)
732,福中福花园一期4居室-北卧,[宝安区碧海] 1号线(罗宝线)坪洲,4室1厅,11.8 ㎡,￥ 1660                                                        (每月)
733,泰华豪园4居室-东卧,[宝安区西乡] 1号线(罗宝线)坪洲,4室1厅,12.2 ㎡,￥ 1890                                                        (每月)
734,金地梅陇镇四期3居室-西卧,[龙华区龙华中心] 4号线(龙华线)红山,3室1厅,12.5 ㎡,￥ 1890                                                        (每月)
735,金地梅陇镇四期3居室-西卧,[龙华区龙华中心] 4号线(龙华线)红山,3室1厅,12.4 ㎡,￥ 1890                                                        (每月)
736,泰华豪园4居室-北卧,[宝安区西乡] 1号线(罗宝线)坪洲,4室1厅,12.1 ㎡,￥ 1860                                                        (每月)
737,前海花园4居室-南卧,[南山区前海] 1号线(罗宝线)大新,4室1厅,7.1 ㎡,￥ 1830                                                        (每月)
738,梅兴苑4居室-北卧,[福田区梅林] 9号线梅村,4室1厅,10.1 ㎡,￥ 2190                                                        (每月)
739,福中福花园二期4居室-东卧,[宝安区碧海] 1号线(罗宝线)坪洲,4室1厅,10.4 ㎡,￥ 1730                                                        (每月)
740,春华四季园一期5居室-北卧,[龙华区坂田] 5号线(环中线)五和,5室1厅,14.6 ㎡,￥ 1860                                                        (每月)
741,深业新岸线二期5居室-西卧,[宝安区宝安中心] 1号线(罗宝线)宝体,5室1厅,15.6 ㎡,￥ 2860                                                        (每月)
742,佳兆业城市广场三期4居室-西卧,[龙岗区坂田],4室1厅,8.63 ㎡,￥ 1660                                                        (每月)
743,佳兆业城市广场三期4居室-东卧,[龙岗区坂田],4室1厅,8.46 ㎡,￥ 1690                                                        (每月)
744,中航阳光新苑3居室-西卧,[龙华区深圳北站] 4号线(龙华线)白石龙,3室1厅,8.8 ㎡,￥ 1690                                                        (每月)
745,华昱苑3居室-西卧,[龙华区龙华中心] 4号线(龙华线)龙华,3室1厅,14.2 ㎡,￥ 1590                                                        (每月)
746,福民新村4居室-南卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,7.9 ㎡,￥ 1730                                                        (每月)
747,佳兆业城市广场一期4居室-南卧,[龙岗区坂田],4室1厅,8 ㎡,￥ 1490                                                        (每月)
748,都市名园5居室-南卧,[罗湖区地王] 9号线红岭南,5室1厅,11.3 ㎡,￥ 3290                                                        (每月)
749,彩虹新都4居室-西北卧,[福田区福田中心] 1号线(罗宝线)岗厦,4室1厅,8.3 ㎡,￥ 2260                                                        (每月)
750,阳光第五季4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,7.06 ㎡,￥ 1360                                                        (每月)
751,泰华豪园4居室-西卧,[宝安区西乡] 1号线(罗宝线)坪洲,4室1厅,11 ㎡,￥ 1590                                                        (每月)
752,万科城一期4居室-东卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,9.3 ㎡,￥ 2030                                                        (每月)
753,滨福庭园4居室-南卧,[南山区后海] 2号线(蛇口线)科苑,4室1厅,8.6 ㎡,￥ 2960                                                        (每月)
754,中海日辉台4居室-南卧,[龙岗区深圳北站] 5号线(环中线)坂田,4室1厅,6.82 ㎡,￥ 1590                                                        (每月)
755,桂园4居室-南卧,[南山区花园城] 2号线(蛇口线)海月,4室1厅,6.5 ㎡,￥ 1560                                                        (每月)
756,福中福花园一期4居室-东卧,[宝安区碧海] 1号线(罗宝线)坪洲,4室1厅,9.7 ㎡,￥ 1690                                                        (每月)
757,碧海富通城五期2居室-西卧,[宝安区碧海] 11号线碧海湾,2室1厅,16.6 ㎡,￥ 1990                                                        (每月)
758,桂芳园六期4居室-东北卧,[龙岗区布吉] 3号线(龙岗线)大芬,4室1厅,12.2 ㎡,￥ 1860                                                        (每月)
759,诺德假日花园3居室-南卧,[南山区前海] 1号线(罗宝线)鲤鱼门,3室1厅,6.9 ㎡,￥ 1930                                                        (每月)
760,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,6.3 ㎡,￥ 1630                                                        (每月)
761,港铁天颂5居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,10.5 ㎡,￥ 1760                                                        (每月)
762,玫瑰园小区4居室-南卧,[南山区花园城] 2号线(蛇口线)水湾,4室1厅,8.7 ㎡,￥ 1930                                                        (每月)
763,华茂苑4居室-南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,11.2 ㎡,￥ 2390                                                        (每月)
764,景鹏大厦4居室-东卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,8.2 ㎡,￥ 2390                                                        (每月)
765,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,8.1 ㎡,￥ 2660                                                        (每月)
766,领航城领秀花园4居室-北卧,[宝安区西乡] 1号线(罗宝线)固戍,4室1厅,9.46 ㎡,￥ 1560                                                        (每月)
767,华业玫瑰四季馨园一期5居室-东卧,[龙华区龙华中心] 4号线(龙华线)红山,5室1厅,13 ㎡,￥ 1860                                                        (每月)
768,马古岭小区4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)田贝,4室1厅,9.1 ㎡,￥ 1790                                                        (每月)
769,中海月朗苑4居室-西卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,11.6 ㎡,￥ 1590                                                        (每月)
770,前海花园4居室-南卧,[南山区前海] 1号线(罗宝线)大新,4室1厅,11.1 ㎡,￥ 2130                                                        (每月)
771,金丰花园4居室-南卧,[福田区梅林] 9号线孖岭,4室1厅,11 ㎡,￥ 2160                                                        (每月)
772,新安湖花园4居室-东北卧,[宝安区翻身] 5号线(环中线)灵芝,4室1厅,12.2 ㎡,￥ 1690                                                        (每月)
773,景贝南小区4居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,4室1厅,13.5 ㎡,￥ 1830                                                        (每月)
774,港铁天颂4居室-西卧,[龙华区龙华中心] 4号线(龙华线)龙胜,4室1厅,8 ㎡,￥ 1860                                                        (每月)
775,愉康花园4居室-南卧,[南山区南头] 11号线南山,4室1厅,8.1 ㎡,￥ 1890                                                        (每月)
776,港铁天颂5居室-北卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,18 ㎡,￥ 2590                                                        (每月)
777,新新家园4居室-南卧,[福田区石厦] 3号线(龙岗线)益田,4室1厅,7.1 ㎡,￥ 2360                                                        (每月)
778,富豪花园4居室-北卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,7.5 ㎡,￥ 1490                                                        (每月)
779,景贝北小区3居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,3室1厅,11 ㎡,￥ 1930                                                        (每月)
780,新秀村北区3居室-南卧,[罗湖区新秀] 2号线(蛇口线)新秀,3室1厅,11.1 ㎡,￥ 1960                                                        (每月)
781,金景花园3居室-南卧,[罗湖区八卦岭] 9号线银湖,3室1厅,11.8 ㎡,￥ 1990                                                        (每月)
782,佳兆业城市广场三期4居室-东卧,[龙岗区坂田],4室1厅,8.9 ㎡,￥ 1730                                                        (每月)
783,鲁班大厦3居室-东南卧,[福田区景田] 9号线香梅,3室1厅,13.9 ㎡,￥ 2860                                                        (每月)
784,莲城花园4居室-南卧,[南山区科技园南] 1号线(罗宝线)桃园,4室1厅,12.1 ㎡,￥ 2260                                                        (每月)
785,罗湖金岸大厦4居室-西卧,[罗湖区人民南] 1号线(罗宝线)罗湖,4室1厅,8.53 ㎡,￥ 2490                                                        (每月)
786,滨海春城4居室-西卧,[宝安区翻身] 5号线(环中线)翻身,4室1厅,10.6 ㎡,￥ 1730                                                        (每月)
787,景发花园4居室-西卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,11 ㎡,￥ 2660                                                        (每月)
788,荔园小区2居室-北卧,[南山区蛇口] 2号线(蛇口线)水湾,2室1厅,8.38 ㎡,￥ 1990                                                        (每月)
789,英达花园5居室-南卧,[罗湖区布心] 3号线(龙岗线)水贝,5室1厅,6.1 ㎡,￥ 1490                                                        (每月)
790,佳兆业城市广场三期4居室-东卧,[龙岗区坂田],4室1厅,7.9 ㎡,￥ 1590                                                        (每月)
791,佳兆业城市广场三期4居室-西卧,[龙岗区坂田],4室1厅,7.2 ㎡,￥ 1590                                                        (每月)
792,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7 ㎡,￥ 1590                                                        (每月)
793,华润城润府一期4居室-北卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,9.6 ㎡,￥ 2960                                                        (每月)
794,碧海富通城三期4居室-北卧,[宝安区碧海] 11号线碧海湾,4室1厅,11.3 ㎡,￥ 1830                                                        (每月)
795,京基东方华都3居室-南卧,[罗湖区东门] 3号线(龙岗线)翠竹,3室1厅,7.2 ㎡,￥ 2060                                                        (每月)
796,花果山小区4居室-西卧,[南山区花园城] 2号线(蛇口线)水湾,4室1厅,8.6 ㎡,￥ 2390                                                        (每月)
797,福民新村4居室-南卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,6.6 ㎡,￥ 1860                                                        (每月)
798,佳兆业城市广场三期4居室-南卧,[龙岗区坂田],4室1厅,9.5 ㎡,￥ 2190                                                        (每月)
799,新新家园4居室-西卧,[福田区石厦] 3号线(龙岗线)益田,4室1厅,6.85 ㎡,￥ 2290                                                        (每月)
800,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.3 ㎡,￥ 1690                                                        (每月)
801,佳兆业城市广场三期4居室-西卧,[龙岗区坂田],4室1厅,7.5 ㎡,￥ 1660                                                        (每月)
802,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.2 ㎡,￥ 1690                                                        (每月)
803,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.7 ㎡,￥ 1690                                                        (每月)
804,佳兆业城市广场三期4居室-西卧,[龙岗区坂田],4室1厅,7.5 ㎡,￥ 1630                                                        (每月)
805,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.7 ㎡,￥ 1690                                                        (每月)
806,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7 ㎡,￥ 1630                                                        (每月)
807,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.01 ㎡,￥ 1660                                                        (每月)
808,中航阳光新苑5居室-北卧,[龙华区深圳北站] 4号线(龙华线)白石龙,5室1厅,13.5 ㎡,￥ 2260                                                        (每月)
809,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,7.7 ㎡,￥ 1690                                                        (每月)
810,康达尔花园五期蝴蝶堡4居室-东卧,[龙岗区布吉] 3号线(龙岗线)大芬,4室1厅,12.8 ㎡,￥ 1960                                                        (每月)
811,豪方现代豪园4居室-西卧,[南山区科技园北] 1号线(罗宝线)深大,4室1厅,10.2 ㎡,￥ 2660                                                        (每月)
812,东乐花园4居室-南卧,[罗湖区百仕达] 5号线(环中线)太安,4室1厅,10.5 ㎡,￥ 1890                                                        (每月)
813,新洲苑5居室-南卧,[福田区新洲] 7号线沙尾,5室1厅,6.5 ㎡,￥ 2090                                                        (每月)
814,万科四季花城一期4居室-北卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,8.27 ㎡,￥ 1560                                                        (每月)
815,松坪村梅苑3居室-北卧,[南山区科技园北] 7号线珠光,3室1厅,10.4 ㎡,￥ 2260                                                        (每月)
816,万科四季花城一期5居室-西南卧,[龙岗区坂田] 5号线(环中线)五和,5室1厅,8.4 ㎡,￥ 1560                                                        (每月)
817,特发和平里二期4居室-东卧,[龙华区龙华中心] 4号线(龙华线)龙胜,4室1厅,12.1 ㎡,￥ 2390                                                        (每月)
818,春华四季园二期5居室-南卧,[龙华区坂田] 5号线(环中线)五和,5室1厅,13.5 ㎡,￥ 2090                                                        (每月)
819,学府花园3居室-北卧,[南山区愉康] 11号线南山,3室1厅,14.1 ㎡,￥ 2690                                                        (每月)
820,富通好旺角二期4居室-南卧,[宝安区宝安中心] 5号线(环中线)翻身,4室1厅,12.1 ㎡,￥ 2230                                                        (每月)
821,新锦安雅园4居室-西北卧,[宝安区翻身] 1号线(罗宝线)新安,4室1厅,15.1 ㎡,￥ 2190                                                        (每月)
822,滨福庭园4居室-南卧,[南山区后海] 2号线(蛇口线)科苑,4室1厅,16.8 ㎡,￥ 4360                                                        (每月)
823,彩田村4居室-西卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,8.2 ㎡,￥ 2460                                                        (每月)
824,荣超花园4居室-北卧,[龙岗区布吉] 3号线(龙岗线)草埔,4室1厅,11.1 ㎡,￥ 1430                                                        (每月)
